invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,cost_of_goods_sold,gross_margin_pct,gross_income,payment,date,time,day_of_week,month,rating,discount_pct,membership_years,customer_age
INV-402138,B,Delhi,Member,Female,Clothing,510.88,4,102.18,2145.7,2043.52,0.05,107.28,UPI,2023-01-16,21:15,Monday,January,5,8.78,13,57
INV-187566,B,Bangalore,Member,Female,Clothing,2569.26,6,770.78,16186.34,15415.560000000001,0.05,809.32,Cash,2023-10-16,21:58,Monday,October,2,8.94,13,37
INV-586598,A,Mumbai,Member,Female,Groceries,4220.64,1,211.03,4431.67,4220.64,0.05,221.58,Credit Card,2023-10-28,21:14,Saturday,October,4,2.27,5,60
INV-527709,C,Bangalore,Normal,Female,Clothing,2096.05,6,628.82,13205.12,12576.300000000001,0.05,660.26,Credit Card,2023-03-16,20:30,Thursday,March,9,10.61,7,33
INV-179944,A,Bangalore,Member,Male,Groceries,1010.94,4,202.19,4245.95,4043.76,0.05,212.3,Cash,2023-02-02,15:24,Thursday,February,2,14.18,4,39
INV-963548,A,Bangalore,Normal,Female,Groceries,4033.92,6,1210.18,25413.7,24203.52,0.05,1270.69,UPI,2023-06-25,20:51,Sunday,June,1,7.2,5,28
INV-792272,A,Bangalore,Normal,Male,Home Appliances,4486.59,9,2018.97,42398.28,40379.31,0.05,2119.91,Cash,2023-12-04,10:09,Monday,December,7,18.65,10,41
INV-536572,B,Bangalore,Normal,Female,Clothing,1990.39,5,497.6,10449.55,9951.95,0.05,522.48,UPI,2023-03-12,10:56,Sunday,March,3,25.08,6,26
INV-169672,C,Mumbai,Normal,Female,Home Appliances,3395.67,5,848.92,17827.27,16978.35,0.05,891.36,UPI,2023-05-11,16:57,Thursday,May,7,18.2,6,37
INV-974290,A,Mumbai,Normal,Female,Home Appliances,154.24,9,69.41,1457.57,1388.16,0.05,72.88,UPI,2023-01-13,19:26,Friday,January,4,6.84,3,15
INV-862476,B,Delhi,Normal,Female,Home Appliances,1583.18,3,237.48,4987.02,4749.54,0.05,249.35,Cash,2023-05-21,15:54,Sunday,May,4,11.5,3,55
INV-877867,A,Delhi,Normal,Male,Electronics,1457.23,4,291.45,6120.37,5828.92,0.05,306.02,Credit Card,2023-12-31,19:10,Sunday,December,2,29.9,4,34
INV-761809,A,Mumbai,Normal,Female,Cosmetics,1366.81,5,341.7,7175.75,6834.049999999999,0.05,358.79,UPI,2023-10-08,18:08,Sunday,October,9,20.65,0,28
INV-911624,B,Delhi,Member,Female,Cosmetics,1065.68,9,479.56,10070.68,9591.12,0.05,503.53,UPI,2023-11-24,12:04,Friday,November,3,14.03,8,44
INV-820217,A,Bangalore,Member,Male,Clothing,642.75,1,32.14,674.89,642.75,0.05,33.74,Credit Card,2023-01-14,21:00,Saturday,January,9,28.3,9,61
INV-607730,B,Delhi,Normal,Female,Electronics,3401.61,8,1360.64,28573.52,27212.88,0.05,1428.68,UPI,2023-04-21,14:14,Friday,April,8,14.93,10,24
INV-639203,A,Bangalore,Normal,Male,Electronics,955.47,1,47.77,1003.24,955.47,0.05,50.16,Cash,2023-11-24,19:22,Friday,November,5,15.11,0,18
INV-787318,B,Mumbai,Member,Male,Sports,2891.18,1,144.56,3035.74,2891.18,0.05,151.79,UPI,2023-12-12,08:38,Tuesday,December,4,12.98,11,16
INV-859994,A,Mumbai,Member,Male,Groceries,3258.11,8,1303.24,27368.12,26064.88,0.05,1368.41,Cash,2023-08-25,15:10,Friday,August,6,9.3,8,41
INV-742064,A,Delhi,Normal,Male,Electronics,500.13,4,100.03,2100.55,2000.52,0.05,105.03,Cash,2023-05-08,19:00,Monday,May,5,25.07,1,61
INV-903789,C,Bangalore,Normal,Female,Clothing,1221.33,1,61.07,1282.4,1221.33,0.05,64.12,UPI,2023-03-11,15:11,Saturday,March,7,18.4,3,29
INV-972700,B,Bangalore,Member,Male,Electronics,381.61,9,171.72,3606.21,3434.4900000000002,0.05,180.31,Credit Card,2023-09-23,17:47,Saturday,September,7,21.72,4,17
INV-106475,C,Mumbai,Normal,Male,Cosmetics,2069.8,5,517.45,10866.45,10349.0,0.05,543.32,Cash,2023-11-04,12:55,Saturday,November,4,9.81,6,56
INV-531915,C,Delhi,Member,Female,Home Appliances,3520.01,7,1232.0,25872.07,24640.07,0.05,1293.6,Cash,2023-04-19,20:39,Wednesday,April,6,26.38,9,40
INV-332298,B,Bangalore,Member,Male,Groceries,2435.87,6,730.76,15345.98,14615.22,0.05,767.3,Credit Card,2023-02-26,21:49,Sunday,February,2,8.48,9,22
INV-246154,A,Bangalore,Normal,Male,Home Appliances,3372.96,7,1180.54,24791.26,23610.72,0.05,1239.56,Credit Card,2023-10-15,13:41,Sunday,October,9,5.92,14,21
INV-163295,B,Mumbai,Member,Male,Electronics,3694.46,3,554.17,11637.55,11083.380000000001,0.05,581.88,Credit Card,2023-10-18,08:20,Wednesday,October,4,1.39,8,49
INV-287167,B,Bangalore,Normal,Female,Clothing,3149.19,6,944.76,19839.9,18895.14,0.05,992.0,UPI,2023-12-31,12:32,Sunday,December,4,19.67,11,45
INV-157450,B,Delhi,Member,Male,Groceries,1438.61,2,143.86,3021.08,2877.22,0.05,151.05,Cash,2023-07-11,21:18,Tuesday,July,6,9.43,4,34
INV-235090,C,Bangalore,Member,Female,Home Appliances,3662.95,2,366.3,7692.2,7325.9,0.05,384.61,Cash,2023-04-02,20:54,Sunday,April,9,18.33,4,20
INV-584427,B,Bangalore,Member,Male,Clothing,3793.36,8,1517.34,31864.22,30346.88,0.05,1593.21,UPI,2023-09-10,20:42,Sunday,September,3,11.35,10,33
INV-109795,B,Mumbai,Normal,Male,Cosmetics,549.69,8,219.88,4617.4,4397.52,0.05,230.87,Credit Card,2023-03-23,19:35,Thursday,March,4,6.84,14,17
INV-489913,A,Bangalore,Normal,Male,Clothing,2983.21,9,1342.44,28191.33,26848.89,0.05,1409.57,Cash,2023-03-30,08:05,Thursday,March,8,16.8,8,32
INV-288210,B,Delhi,Normal,Male,Home Appliances,2549.42,7,892.3,18738.24,17845.940000000002,0.05,936.91,Cash,2023-07-15,16:36,Saturday,July,8,7.95,2,61
INV-682994,A,Mumbai,Normal,Female,Home Appliances,720.81,6,216.24,4541.1,4324.86,0.05,227.06,Credit Card,2023-11-30,08:40,Thursday,November,5,7.58,6,33
INV-143013,B,Delhi,Normal,Male,Clothing,1946.66,7,681.33,14307.95,13626.62,0.05,715.4,UPI,2023-01-23,20:39,Monday,January,6,23.45,10,25
INV-316110,C,Delhi,Member,Female,Cosmetics,581.7,1,29.09,610.79,581.7,0.05,30.54,Credit Card,2023-09-01,14:26,Friday,September,9,29.2,12,25
INV-933608,B,Delhi,Member,Male,Sports,2726.75,6,818.03,17178.53,16360.5,0.05,858.93,Credit Card,2023-12-14,15:28,Thursday,December,4,17.08,7,32
INV-185001,B,Bangalore,Normal,Female,Sports,2829.84,1,141.49,2971.33,2829.84,0.05,148.57,UPI,2023-12-15,14:59,Friday,December,9,26.63,11,17
INV-377311,A,Bangalore,Member,Female,Sports,3494.61,9,1572.57,33024.06,31451.49,0.05,1651.2,Credit Card,2023-01-02,15:13,Monday,January,7,18.0,7,41
INV-777751,B,Delhi,Member,Female,Clothing,4136.02,7,1447.61,30399.75,28952.140000000003,0.05,1519.99,UPI,2023-07-26,17:00,Wednesday,July,4,25.6,0,57
INV-965847,B,Delhi,Member,Male,Cosmetics,1363.16,6,408.95,8587.91,8178.960000000001,0.05,429.4,Cash,2023-03-15,18:16,Wednesday,March,5,13.33,10,25
INV-735861,B,Delhi,Normal,Male,Groceries,992.55,6,297.76,6253.06,5955.299999999999,0.05,312.65,Credit Card,2023-07-17,20:21,Monday,July,5,5.74,1,28
INV-938569,C,Mumbai,Normal,Female,Sports,2255.91,5,563.98,11843.53,11279.55,0.05,592.18,Credit Card,2023-10-19,09:06,Thursday,October,2,19.8,4,27
INV-403564,A,Bangalore,Normal,Female,Sports,3804.0,1,190.2,3994.2,3804.0,0.05,199.71,Credit Card,2023-02-07,16:25,Tuesday,February,1,15.82,8,44
INV-982756,A,Delhi,Member,Female,Electronics,4290.23,8,1716.09,36037.93,34321.84,0.05,1801.9,UPI,2023-02-25,08:11,Saturday,February,8,2.34,8,15
INV-853642,A,Mumbai,Normal,Female,Home Appliances,2489.27,3,373.39,7841.2,7467.8099999999995,0.05,392.06,UPI,2023-02-18,10:59,Saturday,February,2,19.18,7,31
INV-350699,B,Bangalore,Member,Male,Sports,2180.07,4,436.01,9156.29,8720.28,0.05,457.81,Credit Card,2023-03-02,08:48,Thursday,March,4,7.7,10,64
INV-890944,C,Delhi,Member,Male,Home Appliances,3956.99,2,395.7,8309.68,7913.98,0.05,415.48,UPI,2023-10-20,21:41,Friday,October,7,0.16,7,30
INV-744821,B,Bangalore,Member,Male,Clothing,3291.79,1,164.59,3456.38,3291.79,0.05,172.82,Cash,2023-03-29,15:08,Wednesday,March,1,18.23,11,29
INV-136382,A,Delhi,Normal,Male,Electronics,386.65,6,115.99,2435.89,2319.8999999999996,0.05,121.79,Credit Card,2023-03-15,20:57,Wednesday,March,9,5.65,2,60
INV-886166,A,Delhi,Member,Female,Clothing,4964.22,7,1737.48,36487.02,34749.54,0.05,1824.35,Credit Card,2023-09-17,18:51,Sunday,September,9,16.01,3,50
INV-942653,C,Mumbai,Normal,Female,Electronics,4156.99,7,1454.95,30553.88,29098.93,0.05,1527.69,UPI,2023-01-17,20:10,Tuesday,January,3,13.65,5,57
INV-964899,B,Mumbai,Normal,Male,Cosmetics,3897.8,5,974.45,20463.45,19489.0,0.05,1023.17,Credit Card,2023-10-29,08:34,Sunday,October,5,5.05,3,33
INV-459267,A,Mumbai,Member,Male,Groceries,4925.4,6,1477.62,31030.02,29552.399999999998,0.05,1551.5,UPI,2023-02-27,15:27,Monday,February,5,5.84,7,52
INV-615689,A,Bangalore,Normal,Male,Cosmetics,813.03,9,365.86,7683.13,7317.2699999999995,0.05,384.16,Cash,2023-07-08,18:01,Saturday,July,8,2.98,9,27
INV-145708,C,Delhi,Member,Male,Cosmetics,648.76,7,227.07,4768.39,4541.32,0.05,238.42,Credit Card,2023-07-14,21:51,Friday,July,3,20.5,2,59
